Random,sofifa_id,short_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url,PDF
0.859310119,222306,Ding Haifeng,"LB, LWB, LM",67,67,900000,5000,29,17/07/1991,182,71,112978,Hebei FC,Chinese Super League,1,CB,32,,23/07/2020,2022,155,China,,,,Left,3,3,1,78,53,64,68,61,63,65,47,61,65,42,68,65,69,55,65,82,75,81,64,65,63,72,70,63,57,54,62,60,64,45,59,61,62,59,9,11,11,8,15,,61+2,61+2,61+2,65,63,63,63,65,64+2,64+2,64+2,65+2,63+2,63+2,63+2,65+2,65+2,62+2,62+2,62+2,65+2,65+2,62+2,62+2,62+2,65+2,17+2,https://cdn.sofifa.net/players/222/306/22_120.png,https://cdn.sofifa.net/teams/112978/60.png,https://cdn.sofifa.net/flags/cn.png,,https://cdn.sofifa.net/flags/cn.png,0
0.290244581,220633,D. Gray,"LW, RW, CAM",75,78,7500000,66000,25,28/06/1996,183,75,7,Everton,English Premier League,1,AM,11,,22/07/2021,2024,14,England,,,,Right,3,4,2,86,71,67,79,37,55,67,74,31,68,54,83,68,60,59,78,89,84,84,66,76,78,51,66,56,65,41,25,69,71,57,60,42,45,31,6,11,11,13,10,,69+2,69+2,69+2,75,74,74,74,75,74+2,74+2,74+2,74+2,66+2,66+2,66+2,74+2,58+2,53+2,53+2,53+2,58+2,54+2,44+2,44+2,44+2,54+2,16+2,https://cdn.sofifa.net/players/220/633/22_120.png,https://cdn.sofifa.net/teams/7/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png,3
0.489636813,236283,M. Borgnino,"LW, LM",66,72,1400000,4000,23,25/10/1997,176,70,111716,UniÃ³n de Santa Fe,Argentina Primera DivisiÃ³n,1,AM,32,,11/08/2017,2022,52,Argentina,,,,Left,3,3,1,83,63,60,71,31,61,55,64,61,65,59,70,72,66,64,71,82,83,86,60,71,72,78,66,65,57,39,23,51,50,54,52,35,24,23,7,9,15,7,15,,65+2,65+2,65+2,66,65,65,65,66,64+2,64+2,64+2,65+2,58+2,58+2,58+2,65+2,51+2,48+2,48+2,48+2,51+2,48+2,43+2,43+2,43+2,48+2,15+2,https://cdn.sofifa.net/players/236/283/22_120.png,https://cdn.sofifa.net/teams/111716/60.png,https://cdn.sofifa.net/flags/ar.png,,https://cdn.sofifa.net/flags/ar.png,6
0.658936289,240673,C. Lang,"RW, CF, CAM",64,73,1300000,2000,22,8/09/1998,180,73,1917,Wigan Athletic,English League One,3,MID,19,,1/07/2017,2025,14,England,,,,Right,3,3,1,78,63,53,66,29,62,59,66,57,57,54,66,36,31,55,65,80,77,77,54,70,63,70,69,60,59,58,27,62,48,58,49,22,29,27,15,11,7,13,6,,63+2,63+2,63+2,64,63,63,63,64,61+2,61+2,61+2,63+2,55+2,55+2,55+2,63+2,50+2,46+2,46+2,46+2,50+2,47+2,42+2,42+2,42+2,47+2,16+2,https://cdn.sofifa.net/players/240/673/22_120.png,https://cdn.sofifa.net/teams/1917/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png,9
0.488320037,252862,T. White,"CM, CDM",58,63,300000,2000,24,9/05/1997,178,74,381,Barrow,English League Two,4,MID,13,,1/07/2021,2022,14,England,,,,Right,3,2,1,63,53,56,60,53,66,43,52,45,63,31,58,42,44,60,58,64,63,68,57,72,59,68,71,63,56,68,52,45,58,50,55,54,56,52,14,15,9,5,11,,54+2,54+2,54+2,56,56,56,56,56,58+2,58+2,58+2,57+2,58+2,58+2,58+2,57+2,57+2,59+2,59+2,59+2,57+2,56+2,56+2,56+2,56+2,56+2,16+2,https://cdn.sofifa.net/players/252/862/22_120.png,https://cdn.sofifa.net/teams/381/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png,5
0.07882928,203604,D. Pavelka,"CDM, CM, CB",74,74,3500000,950,30,18/05/1991,185,75,267,AC Sparta Praha,Czechia Gambrinus Liga,1,CDM,8,,5/10/2020,2025,12,Czechia,,,,Right,4,3,1,69,60,69,73,69,75,63,52,67,75,59,73,58,65,73,75,70,68,71,75,64,73,66,78,73,64,80,72,63,67,68,74,66,72,68,10,8,11,16,11,,67+2,67+2,67+2,68,69,69,69,68,70+2,70+2,70+2,70+2,72+2,72+2,72+2,70+2,71+2,73+1,73+1,73+1,71+2,71+2,71+2,71+2,71+2,71+2,18+2,https://cdn.sofifa.net/players/203/604/22_120.png,https://cdn.sofifa.net/teams/267/60.png,https://cdn.sofifa.net/flags/cz.png,,https://cdn.sofifa.net/flags/cz.png,0
0.290795321,215496,Mansur,LB,70,70,1400000,4000,28,17/04/1993,181,74,1438,Santa Clara,Portuguese Liga ZON SAGRES,1,CB,6,,16/08/2020,2022,54,Brazil,,,,Left,4,2,1,67,48,59,70,66,70,61,50,53,68,40,68,61,45,66,72,63,70,70,65,78,57,73,85,62,36,68,67,52,39,41,65,68,69,65,12,8,15,7,13,,58+2,58+2,58+2,61,60,60,60,61,60+2,60+2,60+2,64+2,63+2,63+2,63+2,64+2,68+2,67+2,67+2,67+2,68+2,68+2,66+2,66+2,66+2,68+2,16+2,https://cdn.sofifa.net/players/215/496/22_120.png,https://cdn.sofifa.net/teams/1438/60.png,https://cdn.sofifa.net/flags/pt.png,,https://cdn.sofifa.net/flags/br.png,0
0.815096048,205015,J. Grimmer,"RB, CB",67,67,975000,4000,27,25/01/1994,184,83,1933,Wycombe Wanderers,English League One,3,CB,2,,22/07/2019,2023,42,Scotland,,,,Right,3,2,1,74,49,56,63,63,71,60,44,59,60,49,62,45,46,51,60,75,73,79,58,68,60,77,82,74,49,50,62,56,53,45,54,63,64,63,15,10,10,11,7,,58+2,58+2,58+2,60,58,58,58,60,58+2,58+2,58+2,61+2,59+2,59+2,59+2,61+2,65+2,61+2,61+2,61+2,65+2,65+2,63+2,63+2,63+2,65+2,16+2,https://cdn.sofifa.net/players/205/015/22_120.png,https://cdn.sofifa.net/teams/1933/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-sct.png,0
0.99844254,251359,P. Krawczyk,ST,62,64,500000,2000,26,29/12/1994,187,78,420,GÃ³rnik Zabrze,Polish T-Mobile Ekstraklasa,1,ST,21,,1/07/2019,2023,37,Poland,,,,Right,3,2,1,65,59,45,59,21,60,42,61,59,57,49,58,42,28,25,61,67,64,60,63,61,61,62,60,69,53,39,15,66,46,62,54,20,14,19,6,15,9,15,6,,62+2,62+2,62+2,58,60,60,60,58,57+2,57+2,57+2,56+2,49+2,49+2,49+2,56+2,42+2,38+2,38+2,38+2,42+2,40+2,36+2,36+2,36+2,40+2,16+2,https://cdn.sofifa.net/players/251/359/22_120.png,https://cdn.sofifa.net/teams/420/60.png,https://cdn.sofifa.net/flags/pl.png,,https://cdn.sofifa.net/flags/pl.png,2
0.397552892,255272,K. Paredes,"LM, LWB",60,76,625000,500,18,7/05/2003,168,55,688,D.C. United,USA Major League Soccer,1,MID,30,,17/01/2020,2022,95,United States of America,,,,Left,3,2,1,74,48,53,64,54,47,58,48,36,60,35,61,40,35,55,62,77,72,75,58,91,60,43,61,38,38,55,48,54,42,45,52,54,63,59,8,11,13,9,10,,54+2,54+2,54+2,59,57,57,57,59,57+2,57+2,57+2,59+2,55+2,55+2,55+2,59+2,60+2,56+2,56+2,56+2,60+2,59+2,53+2,53+2,53+2,59+2,15+2,https://cdn.sofifa.net/players/255/272/22_120.png,https://cdn.sofifa.net/teams/688/60.png,https://cdn.sofifa.net/flags/us.png,,https://cdn.sofifa.net/flags/us.png,16
0.086266877,209521,Alison,CDM,70,70,1400000,12000,28,1/03/1993,180,70,113222,Al Hazem,Saudi Abdul L. Jameel League,1,CDM,4,,16/08/2021,2025,54,Brazil,,,,Right,3,2,1,62,49,56,62,71,75,46,43,59,66,37,62,48,42,62,64,64,60,59,65,61,62,78,73,72,53,82,73,39,51,53,59,71,73,72,12,10,8,9,15,,56+2,56+2,56+2,56,57,57,57,56,58+2,58+2,58+2,58+2,61+2,61+2,61+2,58+2,66+2,69+1,69+1,69+1,66+2,67+2,71-1,71-1,71-1,67+2,17+2,https://cdn.sofifa.net/players/209/521/22_120.png,https://cdn.sofifa.net/teams/113222/60.png,https://cdn.sofifa.net/flags/sa.png,,https://cdn.sofifa.net/flags/br.png,0
0.972499992,241344,Yang Liyu,"RM, RW, ST",66,71,1300000,6000,24,13/02/1997,179,65,111839,Guangzhou FC,Chinese Super League,1,MID,17,,1/01/2018,2022,155,China,,,,Right,2,3,1,82,55,61,65,43,68,58,54,57,65,56,61,55,49,57,64,80,84,83,63,76,60,76,79,67,52,56,38,62,65,53,63,43,42,40,10,13,14,14,13,,62+2,62+2,62+2,64,63,63,63,64,64+2,64+2,64+2,65+2,61+2,61+2,61+2,65+2,58+2,55+2,55+2,55+2,58+2,56+2,51+2,51+2,51+2,56+2,18+2,https://cdn.sofifa.net/players/241/344/22_120.png,https://cdn.sofifa.net/teams/111839/60.png,https://cdn.sofifa.net/flags/cn.png,,https://cdn.sofifa.net/flags/cn.png,5
0.357184025,194415,A. Quintero,"RM, RW, ST",72,72,1500000,950,33,18/12/1987,165,62,111014,Club Universitario de Deportes,Peruvian Primera DivisiÃ³n,1,ST,19,,7/01/2019,2022,87,Panama,,,,Right,3,3,1,80,65,64,75,20,61,68,68,42,71,54,75,46,54,56,74,81,80,81,64,77,70,67,70,55,62,61,23,67,63,44,69,17,14,16,13,16,7,9,14,,66+2,66+2,66+2,71,70,70,70,71,70+2,70+2,70+2,71+1,62+2,62+2,62+2,71+1,51+2,47+2,47+2,47+2,51+2,46+2,37+2,37+2,37+2,46+2,18+2,https://cdn.sofifa.net/players/194/415/22_120.png,https://cdn.sofifa.net/teams/111014/60.png,https://cdn.sofifa.net/flags/pe.png,,https://cdn.sofifa.net/flags/pa.png,0
0.191759324,238106,Wang Wei,"LB, LM, RM",63,63,325000,3000,32,22/06/1989,183,75,112961,Qingdao FC,Chinese Super League,1,CB,21,,2/04/2021,2021,155,China,,,,Right,4,3,1,73,52,60,63,58,71,62,53,54,62,49,66,43,47,55,59,74,73,62,51,70,52,56,72,74,51,64,56,57,64,45,60,59,58,59,13,12,13,13,7,,58+2,58+2,58+2,61,60,60,60,61,60+2,60+2,60+2,62+1,60+2,60+2,60+2,62+1,62+1,60+2,60+2,60+2,62+1,61+2,60+2,60+2,60+2,61+2,16+2,https://cdn.sofifa.net/players/238/106/22_120.png,https://cdn.sofifa.net/teams/112961/60.png,https://cdn.sofifa.net/flags/cn.png,,https://cdn.sofifa.net/flags/cn.png,0
0.427240172,216189,Capa,RB,80,80,18500000,32000,29,8/02/1992,175,75,448,Athletic Club de Bilbao,Spain Primera Division,1,CB,21,,2/07/2018,2022,45,Spain,,,,Right,3,3,2,82,64,76,77,74,88,81,56,60,80,54,76,80,58,67,77,81,83,81,74,86,83,81,93,86,67,86,76,76,75,54,78,74,78,76,12,13,6,12,11,,72+2,72+2,72+2,75,74,74,74,75,75+2,75+2,75+2,77+2,76+2,76+2,76+2,77+2,79+1,78+2,78+2,78+2,79+1,78+2,77+2,77+2,77+2,78+2,19+2,https://cdn.sofifa.net/players/216/189/22_120.png,https://cdn.sofifa.net/teams/448/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,0
0.302564686,232252,A. Walkes,"CB, RB",67,75,2100000,2000,24,8/02/1997,187,83,112885,Atlanta United,USA Major League Soccer,1,CB,4,,9/01/2020,2024,14,England,,,,Right,3,2,1,62,46,55,59,66,76,55,41,63,58,49,58,47,44,57,58,58,65,64,63,60,58,70,77,78,44,72,68,50,51,49,55,65,67,63,10,12,7,9,14,,56+2,56+2,56+2,55,55,55,55,55,55+2,55+2,55+2,57+2,58+2,58+2,58+2,57+2,63+2,64+2,64+2,64+2,63+2,64+2,67+2,67+2,67+2,64+2,17+2,https://cdn.sofifa.net/players/232/252/22_120.png,https://cdn.sofifa.net/teams/112885/60.png,https://cdn.sofifa.net/flags/us.png,,https://cdn.sofifa.net/flags/gb-eng.png,8
0.446106368,223510,A. Mendy,ST,68,68,1300000,3000,27,20/03/1994,185,84,210,Stade Malherbe Caen,French Ligue 2,2,ST,19,,1/10/2020,2024,119,Guinea-Bissau,,,,Right,3,2,1,70,68,50,63,24,78,33,67,63,63,62,62,60,36,41,63,69,70,66,68,54,76,80,70,90,64,58,29,71,52,68,65,16,17,17,16,12,14,16,9,,68,68,68,62,65,65,65,62,62+2,62+2,62+2,60+2,56+2,56+2,56+2,60+2,45+2,45+2,45+2,45+2,45+2,43+2,43+2,43+2,43+2,43+2,19+2,https://cdn.sofifa.net/players/223/510/22_120.png,https://cdn.sofifa.net/teams/210/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/gw.png,0
0.90240271,228325,O. Berg,"CF, CM, ST",66,66,925000,2000,27,28/08/1993,178,74,1439,Kalmar FF,Swedish Allsvenskan,1,ST,20,,11/01/2021,2022,36,Norway,,,,Right,3,3,1,72,65,61,65,54,74,62,63,55,65,55,65,54,40,57,65,69,75,67,67,70,70,57,87,69,66,73,57,68,64,62,61,51,55,48,10,14,13,12,16,,65+1,65+1,65+1,66,66,66,66,66,65+1,65+1,65+1,66,65+1,65+1,65+1,66,63+2,62+2,62+2,62+2,63+2,62+2,59+2,59+2,59+2,62+2,19+2,https://cdn.sofifa.net/players/228/325/22_120.png,https://cdn.sofifa.net/teams/1439/60.png,https://cdn.sofifa.net/flags/se.png,,https://cdn.sofifa.net/flags/no.png,0
0.842864195,213151,C. Norman,"RWB, RB",63,66,575000,3000,25,12/10/1995,188,74,112254,Newport County,English League Two,4,CDM,2,,1/07/2021,2023,14,England,,,,Right,3,2,1,71,50,57,59,58,71,60,46,55,58,49,58,57,53,56,59,71,71,66,56,58,56,69,71,72,52,68,58,54,56,52,57,58,59,58,13,11,14,11,9,,56+2,56+2,56+2,58,57,57,57,58,57+2,57+2,57+2,59+2,58+2,58+2,58+2,59+2,61+2,60+2,60+2,60+2,61+2,61+2,61+2,61+2,61+2,61+2,16+2,https://cdn.sofifa.net/players/213/151/22_120.png,https://cdn.sofifa.net/teams/112254/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png,3
0.828449429,206086,H. Toffolo,"LWB, LB",71,74,2300000,7000,25,19/08/1995,183,71,1939,Huddersfield Town,English League Championship,2,CDM,3,,17/01/2020,2022,14,England,,,,Left,2,3,1,76,52,62,65,65,71,71,51,61,65,38,64,62,58,58,64,75,76,72,69,70,58,76,85,68,51,58,67,54,54,53,58,64,65,66,12,15,15,13,13,,60+2,60+2,60+2,63,61,61,61,63,61+2,61+2,61+2,65+2,63+2,63+2,63+2,65+2,69+2,65+2,65+2,65+2,69+2,69+2,65+2,65+2,65+2,69+2,19+2,https://cdn.sofifa.net/players/206/086/22_120.png,https://cdn.sofifa.net/teams/1939/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png,3
0.529546583,235966,G. GoÃ±i,CB,66,73,1600000,3000,22,16/08/1998,187,83,110394,Arsenal de SarandÃ­,Argentina Primera DivisiÃ³n,1,CB,14,Godoy Cruz,,2022,52,Argentina,,,,Right,2,2,1,61,28,43,46,64,74,35,21,68,57,35,35,29,27,45,55,60,62,55,64,57,43,74,66,80,21,68,63,34,32,39,47,58,69,62,7,8,8,9,11,,46+2,46+2,46+2,44,44,44,44,44,44+2,44+2,44+2,46+2,49+2,49+2,49+2,46+2,58+2,60+2,60+2,60+2,58+2,60+2,66+2,66+2,66+2,60+2,15+2,https://cdn.sofifa.net/players/235/966/22_120.png,https://cdn.sofifa.net/teams/110394/60.png,https://cdn.sofifa.net/flags/ar.png,,https://cdn.sofifa.net/flags/ar.png,7
0.286487831,195859,D. Ings,ST,81,81,26500000,90000,28,23/07/1992,178,73,2,Aston Villa,English Premier League,1,ST,20,,4/08/2021,2024,14,England,,,,Right,4,3,1,79,84,70,80,45,70,66,86,78,75,76,78,72,70,61,81,82,76,77,86,77,83,79,74,69,83,67,46,86,72,81,85,38,45,34,10,13,12,16,6,,81,81,81,79,81,81,81,79,79+2,79+2,79+2,77+2,73+2,73+2,73+2,77+2,63+2,61+2,61+2,61+2,63+2,60+2,57+2,57+2,57+2,60+2,20+2,https://cdn.sofifa.net/players/195/859/22_120.png,https://cdn.sofifa.net/teams/2/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png,0
0.247446527,190034,T. Kolodziejczak,"CB, LB",73,74,2800000,24000,29,1/10/1991,185,75,1819,AS Saint-Ã‰tienne,French Ligue 1,1,CB,5,,1/07/2020,2022,18,France,,,,Left,2,2,2,67,37,68,60,73,77,73,26,70,74,30,55,59,34,71,65,68,67,65,70,50,47,82,72,81,43,74,73,62,62,49,65,73,73,73,14,6,10,16,7,,56+2,56+2,56+2,60,59,59,59,60,61+2,61+2,61+2,64+2,66+2,66+2,66+2,64+2,71+2,72+2,72+2,72+2,71+2,71+2,73+1,73+1,73+1,71+2,17+2,https://cdn.sofifa.net/players/190/034/22_120.png,https://cdn.sofifa.net/teams/1819/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/fr.png,1
0.231414728,216627,K. Moore,ST,74,74,4300000,34000,28,8/08/1992,196,83,1961,Cardiff City,English League Championship,2,ST,10,,13/08/2020,2023,50,Wales,1367,ST,13,Right,3,3,1,77,71,56,67,47,82,58,74,84,58,68,68,62,45,55,72,75,79,52,71,50,77,73,73,90,58,73,42,73,54,67,68,39,47,44,10,10,13,8,9,,74,74,74,67,69,69,69,67,65+2,65+2,65+2,67+2,62+2,62+2,62+2,67+2,58+2,57+2,57+2,57+2,58+2,58+2,59+2,59+2,59+2,58+2,16+2,https://cdn.sofifa.net/players/216/627/22_120.png,https://cdn.sofifa.net/teams/1961/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1367/60.png,https://cdn.sofifa.net/flags/gb-wls.png,0
0.630190105,235002,L. RosiÄ‡,CB,71,73,1900000,9000,28,29/06/1993,190,82,1900,Moreirense FC,Portuguese Liga ZON SAGRES,1,CB,3,,1/07/2019,2022,51,Serbia,,,,Right,3,2,1,52,29,46,48,71,73,30,23,72,63,31,45,28,27,60,50,55,49,45,65,43,41,66,46,85,25,77,68,31,33,47,64,70,73,71,7,7,15,14,11,,46+2,46+2,46+2,43,44,44,44,43,46+2,46+2,46+2,46+2,51+2,51+2,51+2,46+2,57+2,64+2,64+2,64+2,57+2,60+2,71+2,71+2,71+2,60+2,16+2,https://cdn.sofifa.net/players/235/002/22_120.png,https://cdn.sofifa.net/teams/1900/60.png,https://cdn.sofifa.net/flags/pt.png,,https://cdn.sofifa.net/flags/rs.png,2
0.708649392,257893,R. Jesuraj,RM,57,60,220000,500,24,26/07/1996,170,67,113298,FC Goa,Indian Super League,1,MID,14,,10/07/2019,2022,159,India,,,,Right,3,2,1,71,46,53,58,27,58,54,45,35,54,35,57,46,42,50,54,72,71,75,46,79,50,40,68,64,45,34,32,52,55,44,40,16,30,28,8,10,10,10,13,,51+2,51+2,51+2,55,53,53,53,55,54+2,54+2,54+2,56+2,51+2,51+2,51+2,56+2,47+2,43+2,43+2,43+2,47+2,44+2,36+2,36+2,36+2,44+2,14+2,https://cdn.sofifa.net/players/257/893/22_120.png,https://cdn.sofifa.net/teams/113298/60.png,https://cdn.sofifa.net/flags/in.png,,https://cdn.sofifa.net/flags/in.png,3
0.772347445,235263,E. Moore,CB,66,69,1000000,3000,24,16/03/1997,197,92,1951,Oxford United,English League One,3,CB,5,,1/08/2019,2022,14,England,,,,Right,2,2,1,48,31,45,46,65,80,32,26,65,58,37,36,32,36,55,56,45,50,49,61,34,41,52,79,90,24,65,65,33,31,46,63,67,64,63,6,6,11,13,8,,46+2,46+2,46+2,42,43,43,43,42,44+2,44+2,44+2,46+2,51+2,51+2,51+2,46+2,58+2,62+2,62+2,62+2,58+2,59+2,66+2,66+2,66+2,59+2,14+2,https://cdn.sofifa.net/players/235/263/22_120.png,https://cdn.sofifa.net/teams/1951/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png,3
0.249246934,183449,J. Jacobson,"CB, LB",69,69,450000,5000,34,17/11/1986,180,79,1933,Wycombe Wanderers,English League One,3,CB,3,,1/07/2014,2022,50,Wales,,,,Left,2,2,1,68,59,68,65,68,74,74,54,63,66,53,63,78,75,64,65,67,69,70,70,65,66,90,79,71,63,72,67,60,62,72,62,69,68,67,9,9,12,11,9,,63+2,63+2,63+2,65,63,63,63,65,64+2,64+2,64+2,66+2,65+2,65+2,65+2,66+2,69,68+1,68+1,68+1,69,69,69,69,69,69,16+2,https://cdn.sofifa.net/players/183/449/22_120.png,https://cdn.sofifa.net/teams/1933/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-wls.png,0
0.442380215,224009,G. Ekpolo,RB,68,71,1500000,2000,26,14/05/1995,180,73,711,BK HÃ¤cken,Swedish Allsvenskan,1,CB,5,,15/07/2018,2021,133,Nigeria,,,,Right,3,3,1,77,37,57,61,64,80,62,32,61,62,42,59,60,44,54,64,76,78,59,63,66,44,60,81,83,34,74,59,55,48,42,66,64,68,64,6,8,7,16,8,,55+2,55+2,55+2,58,56,56,56,58,57+2,57+2,57+2,61+2,58+2,58+2,58+2,61+2,66+2,64+2,64+2,64+2,66+2,66+2,66+2,66+2,66+2,66+2,15+2,https://cdn.sofifa.net/players/224/009/22_120.png,https://cdn.sofifa.net/teams/711/60.png,https://cdn.sofifa.net/flags/se.png,,https://cdn.sofifa.net/flags/ng.png,3
0.125735165,206520,Kim Won Sik,"CDM, CB",63,63,400000,1000,29,5/11/1991,185,75,112258,GwangJu FC,Korean K League 1,1,CDM,5,,3/02/2021,2022,167,South Korea,,,,Right,3,2,1,71,37,52,50,62,76,34,22,59,62,41,43,51,55,55,47,71,71,73,60,60,52,79,79,79,54,65,65,51,51,32,57,57,65,64,11,9,6,10,16,,50+2,50+2,50+2,50,50,50,50,50,52+2,52+2,52+2,52+2,56+2,56+2,56+2,52+2,60+2,62+1,62+1,62+1,60+2,61+2,64-1,64-1,64-1,61+2,17+2,https://cdn.sofifa.net/players/206/520/22_120.png,https://cdn.sofifa.net/teams/112258/60.png,https://cdn.sofifa.net/flags/kr.png,,https://cdn.sofifa.net/flags/kr.png,0
0.334014112,261478,A. Douvikas,ST,69,79,3200000,7000,21,2/08/1999,186,76,1903,FC Utrecht,Holland Eredivisie,1,ST,18,,1/07/2021,2025,22,Greece,1338,ST,9,Right,3,2,1,77,68,59,68,34,64,56,74,69,66,58,69,49,47,59,70,78,77,63,59,70,65,71,70,63,58,57,38,71,55,65,56,28,28,27,9,11,12,13,8,,69+2,69+2,69+2,67,68,68,68,67,66+2,66+2,66+2,67+2,61+2,61+2,61+2,67+2,53+2,51+2,51+2,51+2,53+2,51+2,46+2,46+2,46+2,51+2,16+2,https://cdn.sofifa.net/players/261/478/22_120.png,https://cdn.sofifa.net/teams/1903/60.png,https://cdn.sofifa.net/flags/nl.png,https://cdn.sofifa.net/teams/1338/60.png,https://cdn.sofifa.net/flags/gr.png,10
0.085903764,232571,S. Nakatani,CB,68,73,1600000,3000,25,24/03/1996,184,79,112092,Nagoya Grampus,Japanese J. League Division 1,1,CB,4,,1/07/2018,2022,163,Japan,,,,Right,3,2,1,72,24,39,50,67,77,22,18,67,57,47,38,22,23,34,58,63,80,70,66,52,35,81,75,82,19,66,68,21,36,37,58,65,68,63,7,9,13,14,13,,45+2,45+2,45+2,44,44,44,44,44,45+2,45+2,45+2,46+2,49+2,49+2,49+2,46+2,60+2,61+2,61+2,61+2,60+2,62+2,68+2,68+2,68+2,62+2,17+2,https://cdn.sofifa.net/players/232/571/22_120.png,https://cdn.sofifa.net/teams/112092/60.png,https://cdn.sofifa.net/flags/jp.png,,https://cdn.sofifa.net/flags/jp.png,5
0.158343268,241818,L. Buades,"RM, ST",61,68,650000,900,23,28/12/1997,180,75,111659,Rodez Aveyron Football,French Ligue 2,2,CDM,19,,9/06/2021,2024,18,France,,,,Right,3,3,1,64,57,55,62,44,55,62,60,47,59,55,63,39,43,52,65,66,63,63,53,61,56,50,48,62,52,46,43,60,52,55,52,46,44,38,13,12,11,14,14,,59+2,59+2,59+2,61,59,59,59,61,59+2,59+2,59+2,60+2,55+2,55+2,55+2,60+2,53+2,51+2,51+2,51+2,53+2,51+2,48+2,48+2,48+2,51+2,18+2,https://cdn.sofifa.net/players/241/818/22_120.png,https://cdn.sofifa.net/teams/111659/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/fr.png,7
0.423180269,261539,M. Keita,"CDM, CM",60,74,550000,1000,19,10/05/2002,180,70,100087,Oud-Heverlee Leuven,Belgian Jupiler Pro League,1,MID,27,,16/04/2021,2024,7,Belgium,,,,Right,3,2,1,72,30,54,59,58,60,40,22,46,64,28,56,39,41,50,61,71,72,73,47,70,50,72,57,58,30,65,62,29,58,32,48,54,62,58,11,11,11,6,13,,45+2,45+2,45+2,51,50,50,50,51,53+2,53+2,53+2,53+2,54+2,54+2,54+2,53+2,58+2,59+2,59+2,59+2,58+2,58+2,59+2,59+2,59+2,58+2,14+2,https://cdn.sofifa.net/players/261/539/22_120.png,https://cdn.sofifa.net/teams/100087/60.png,https://cdn.sofifa.net/flags/be.png,,https://cdn.sofifa.net/flags/be.png,14
0.733531743,232081,R. Laryea,"RB, LB, RM",71,73,2100000,5000,26,7/01/1995,175,70,111651,Toronto FC,USA Major League Soccer,1,CB,22,,21/03/2019,2021,70,Canada,111455,RB,22,Right,3,4,1,81,60,64,71,63,71,65,60,46,69,38,71,58,49,62,71,80,81,79,68,68,66,70,86,65,57,69,62,68,62,57,69,63,69,65,8,8,9,12,12,,65+2,65+2,65+2,69,68,68,68,69,68+2,68+2,68+2,70+2,67+2,67+2,67+2,70+2,70+2,67+2,67+2,67+2,70+2,69+2,64+2,64+2,64+2,69+2,16+2,https://cdn.sofifa.net/players/232/081/22_120.png,https://cdn.sofifa.net/teams/111651/60.png,https://cdn.sofifa.net/flags/ca.png,https://cdn.sofifa.net/teams/111455/60.png,https://cdn.sofifa.net/flags/ca.png,2
