sofifa_id,short_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
199633,M. Lowton,RB,76,76,5000000,31000,32,9/06/1989,181,78,1796,Burnley,English Premier League,1,CB,2,,22/06/2015,2023,14,England,,,,Right,3,2,1,66,61,73,72,76,74,78,52,71,74,69,72,75,46,73,73,67,65,65,73,68,72,77,78,71,68,76,75,66,70,49,74,76,77,75,11,6,6,13,7,,67+2,67+2,67+2,69,69,69,69,69,70+2,70+2,70+2,71+2,72+2,72+2,72+2,71+2,74+2,75+1,75+1,75+1,74+2,74+2,74+2,74+2,74+2,74+2,16+2,https://cdn.sofifa.net/players/199/633/22_120.png,https://cdn.sofifa.net/teams/1796/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
199745,E. Sviatchenko,CB,76,76,6500000,26000,29,4/10/1991,184,82,1516,FC Midtjylland,Danish Superliga,1,CB,28,,1/07/2018,2024,13,Denmark,,,,Right,3,2,1,59,51,61,61,76,82,44,41,77,71,38,51,45,39,67,67,50,67,68,70,70,67,91,74,88,59,76,74,65,64,38,73,77,76,72,14,15,7,11,16,,62+2,62+2,62+2,59,61,61,61,59,62+2,62+2,62+2,60+2,67+2,67+2,67+2,60+2,67+2,73+2,73+2,73+2,67+2,69+2,76,76,76,69+2,20+2,https://cdn.sofifa.net/players/199/745/22_120.png,https://cdn.sofifa.net/teams/1516/60.png,https://cdn.sofifa.net/flags/dk.png,,https://cdn.sofifa.net/flags/dk.png
199767,M. van Ginkel,"CM, CDM",76,76,7500000,19000,28,1/12/1992,186,82,247,PSV,Holland Eredivisie,1,CDM,8,,1/07/2021,2023,34,Netherlands,,,,Right,4,3,2,60,76,76,74,70,74,71,76,74,81,73,74,65,68,78,78,56,64,68,74,63,78,76,72,76,74,69,62,76,75,83,82,70,73,68,7,11,13,13,14,,75+1,75+1,75+1,73,75,75,75,73,75+1,75+1,75+1,74+2,76,76,76,74+2,71+2,73+2,73+2,73+2,71+2,70+2,71+2,71+2,71+2,70+2,18+2,https://cdn.sofifa.net/players/199/767/22_120.png,https://cdn.sofifa.net/teams/247/60.png,https://cdn.sofifa.net/flags/nl.png,,https://cdn.sofifa.net/flags/nl.png
199813,G. Trauner,CB,76,76,6500000,11000,29,25/03/1992,183,82,246,Feyenoord,Holland Eredivisie,1,CB,18,,26/07/2021,2025,4,Austria,,,,Right,3,2,1,64,57,62,62,75,87,59,51,83,68,48,58,58,49,63,64,61,66,63,71,63,68,90,90,86,63,83,72,65,58,49,66,75,76,74,8,7,11,7,9,,65+2,65+2,65+2,62,63,63,63,62,63+2,63+2,63+2,64+2,66+2,66+2,66+2,64+2,71+2,72+2,72+2,72+2,71+2,72+2,76,76,76,72+2,15+2,https://cdn.sofifa.net/players/199/813/22_120.png,https://cdn.sofifa.net/teams/246/60.png,https://cdn.sofifa.net/flags/nl.png,,https://cdn.sofifa.net/flags/at.png
200316,T. Horn,GK,76,78,6500000,21000,28,12/05/1993,192,90,31,1. FC KÃ¶ln,German 1. Bundesliga,1,GK,1,,1/07/2011,2023,21,Germany,,,,Left,2,1,2,,,,,,,19,13,14,30,14,20,12,15,29,22,45,51,50,79,31,45,64,31,67,17,41,22,15,45,21,25,14,13,12,77,77,60,70,78,47,30+2,30+2,30+2,30,31,31,31,30,32+2,32+2,32+2,31+2,31+2,31+2,31+2,31+2,28+2,30+2,30+2,30+2,28+2,27+2,28+2,28+2,28+2,27+2,75+2,https://cdn.sofifa.net/players/200/316/22_120.png,https://cdn.sofifa.net/teams/31/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/de.png
200529,N. Chadli,"LM, LW",76,76,6000000,35000,31,2/08/1989,187,85,101014,Ä°stanbul BaÅŸakÅŸehir FK,Turkish SÃ¼per Lig,1,SUB,11,,10/09/2020,2022,7,Belgium,,,,Right,4,4,2,74,75,75,78,56,76,73,73,71,76,73,81,77,78,70,80,71,76,71,73,57,81,68,68,84,74,67,52,75,76,76,81,55,57,47,12,11,12,10,13,,76,76,76,76,76,76,76,76,76,76,76,75+1,73+2,73+2,73+2,75+1,66+2,66+2,66+2,66+2,66+2,64+2,63+2,63+2,63+2,64+2,18+2,https://cdn.sofifa.net/players/200/529/22_120.png,https://cdn.sofifa.net/teams/101014/60.png,https://cdn.sofifa.net/flags/tr.png,,https://cdn.sofifa.net/flags/be.png
200677,Pedro Mendes,CB,76,76,6000000,23000,30,1/10/1990,186,78,70,Montpellier HÃ©rault SC,French Ligue 1,1,RES,5,,18/07/2017,2023,38,Portugal,,,,Right,3,2,1,65,38,51,61,77,81,33,30,75,66,24,62,48,52,65,62,67,63,53,70,51,67,77,73,83,34,87,78,32,32,35,69,77,78,75,10,6,13,10,10,,55+2,55+2,55+2,52,53,53,53,52,53+2,53+2,53+2,55+2,59+2,59+2,59+2,55+2,67+2,71+2,71+2,71+2,67+2,69+2,76,76,76,69+2,16+2,https://cdn.sofifa.net/players/200/677/22_120.png,https://cdn.sofifa.net/teams/70/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/pt.png
201118,CÃ©dric,"RB, RWB, LB",76,76,6500000,63000,29,31/08/1991,172,67,1,Arsenal,English Premier League,1,SUB,17,,27/07/2020,2024,38,Portugal,,,,Right,4,3,2,76,63,70,75,72,66,70,54,65,75,50,75,66,64,69,76,78,75,73,74,81,76,72,75,57,70,75,74,71,63,60,69,68,76,74,11,14,12,12,11,,68+2,68+2,68+2,71,71,71,71,71,71+2,71+2,71+2,72+2,72+2,72+2,72+2,72+2,74+2,73+2,73+2,73+2,74+2,74+2,71+2,71+2,71+2,74+2,19+2,https://cdn.sofifa.net/players/201/118/22_120.png,https://cdn.sofifa.net/teams/1/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/pt.png
201144,M. Badelj,"CDM, CM",76,76,5000000,16000,32,25/02/1989,186,80,110556,Genoa,Italian Serie A,1,CDM,47,,16/09/2020,2023,10,Croatia,,,,Right,4,3,2,50,63,74,72,73,72,69,54,66,80,66,72,64,58,78,76,51,50,64,69,64,72,54,80,68,74,74,74,62,74,68,69,73,75,69,8,9,14,15,6,,65+2,65+2,65+2,67,68,68,68,67,70+2,70+2,70+2,69+2,75+1,75+1,75+1,69+2,71+2,75+1,75+1,75+1,71+2,70+2,71+2,71+2,71+2,70+2,16+2,https://cdn.sofifa.net/players/201/144/22_120.png,https://cdn.sofifa.net/teams/110556/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/hr.png
201262,V. Darida,"CM, CAM, CDM",76,76,7000000,40000,30,8/08/1990,172,67,166,Hertha BSC,German 1. Bundesliga,1,SUB,6,,18/07/2015,2023,12,Czechia,,,,Right,4,3,2,66,70,74,78,70,63,70,67,60,76,65,78,78,69,75,78,68,64,77,75,85,75,76,95,48,73,56,69,72,75,76,79,72,74,65,16,14,16,14,14,,70+2,70+2,70+2,73,73,73,73,73,75+1,75+1,75+1,75+1,76,76,76,75+1,74+2,73+2,73+2,73+2,74+2,72+2,67+2,67+2,67+2,72+2,21+2,https://cdn.sofifa.net/players/201/262/22_120.png,https://cdn.sofifa.net/teams/166/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/cz.png
201389,C. Biraghi,"LWB, LB, LM",76,76,7000000,44000,28,1/09/1992,185,78,110374,Fiorentina,Italian Serie A,1,CB,3,,12/07/2018,2024,27,Italy,,,,Left,3,3,2,75,65,74,73,72,69,80,58,62,75,46,73,68,60,75,75,74,76,71,74,72,79,72,72,66,72,74,74,69,69,64,70,74,73,70,12,6,14,10,7,,69+2,69+2,69+2,72,71,71,71,72,72+2,72+2,72+2,73+2,73+2,73+2,73+2,73+2,74+2,73+2,73+2,73+2,74+2,74+2,72+2,72+2,72+2,74+2,16+2,https://cdn.sofifa.net/players/201/389/22_120.png,https://cdn.sofifa.net/teams/110374/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/it.png
201510,L. Kurzawa,LB,76,76,7000000,59000,28,4/09/1992,182,74,73,Paris Saint-Germain,French Ligue 1,1,RES,20,,27/08/2015,2024,18,France,,,,Left,3,3,2,74,65,72,76,73,72,75,66,72,75,61,76,69,53,67,80,77,71,72,69,70,69,85,72,69,62,75,74,74,75,54,74,70,75,73,14,10,7,9,15,,71+2,71+2,71+2,74,73,73,73,74,74+2,74+2,74+2,74+2,73+2,73+2,73+2,74+2,74+2,73+2,73+2,73+2,74+2,74+2,73+2,73+2,73+2,74+2,18+2,https://cdn.sofifa.net/players/201/510/22_120.png,https://cdn.sofifa.net/teams/73/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/fr.png
201858,N. Sansone,"CAM, LW, ST",76,76,7500000,32000,29,10/09/1991,173,63,189,Bologna,Italian Serie A,1,SUB,10,,1/07/2019,2023,27,Italy,,,,Right,3,4,2,78,72,71,80,44,55,69,72,63,72,74,79,76,70,67,81,81,76,88,74,84,72,66,56,50,72,62,38,75,74,74,75,46,44,33,11,7,14,9,14,,73+2,73+2,73+2,76,76,76,76,76,76,76,76,74+2,70+2,70+2,70+2,74+2,59+2,58+2,58+2,58+2,59+2,57+2,52+2,52+2,52+2,57+2,17+2,https://cdn.sofifa.net/players/201/858/22_120.png,https://cdn.sofifa.net/teams/189/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/it.png
201956,S. SanÃ©,CB,76,76,6000000,13000,30,25/08/1990,196,85,34,FC Schalke 04,German 2. Bundesliga,2,SUB,26,,1/07/2018,2022,136,Senegal,,,,Right,3,2,2,52,49,64,63,76,79,57,37,83,71,26,62,33,58,71,68,50,54,52,76,35,77,51,63,91,55,78,75,48,62,43,73,73,77,75,14,7,10,13,16,,61+2,61+2,61+2,59,60,60,60,59,61+2,61+2,61+2,61+2,67+2,67+2,67+2,61+2,68+2,73+2,73+2,73+2,68+2,69+2,76,76,76,69+2,19+2,https://cdn.sofifa.net/players/201/956/22_120.png,https://cdn.sofifa.net/teams/34/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/sn.png
201976,A. Gomis,GK,76,78,7000000,30000,27,5/09/1993,196,80,74,Stade Rennais FC,French Ligue 1,1,GK,16,,29/09/2020,2025,136,Senegal,,,,Right,3,1,1,,,,,,,15,16,11,34,11,15,12,12,35,24,43,41,60,73,54,53,76,33,57,15,16,21,16,61,23,57,18,14,10,76,76,70,75,76,42,30+2,30+2,30+2,30,32,32,32,30,34+2,34+2,34+2,31+2,34+2,34+2,34+2,31+2,27+2,30+2,30+2,30+2,27+2,26+2,26+2,26+2,26+2,26+2,75+2,https://cdn.sofifa.net/players/201/976/22_120.png,https://cdn.sofifa.net/teams/74/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/sn.png
201982,J. Schmid,"RB, RM, RWB",76,76,5500000,25000,31,22/06/1990,179,80,25,Sport-Club Freiburg,German 1. Bundesliga,1,CB,7,,1/07/2019,2025,18,France,,,,Right,3,3,2,77,63,76,76,69,75,83,57,58,75,63,77,85,87,69,76,75,78,76,76,79,75,66,79,74,66,77,73,67,69,62,72,68,69,71,15,7,7,10,8,,69+2,69+2,69+2,73,71,71,71,73,72+2,72+2,72+2,74+2,72+2,72+2,72+2,74+2,75+1,73+2,73+2,73+2,75+1,74+2,71+2,71+2,71+2,74+2,17+2,https://cdn.sofifa.net/players/201/982/22_120.png,https://cdn.sofifa.net/teams/25/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/fr.png
202201,J. Gouweleeuw,CB,76,76,6500000,23000,29,10/07/1991,188,83,100409,FC Augsburg,German 1. Bundesliga,1,CB,6,,9/01/2016,2024,34,Netherlands,,,,Right,3,2,2,71,58,65,64,79,75,60,46,71,68,49,60,45,36,76,66,67,74,65,76,64,72,70,68,78,77,77,81,61,71,42,74,80,79,76,13,7,16,13,7,,64+2,64+2,64+2,64,65,65,65,64,66+2,66+2,66+2,65+2,70+2,70+2,70+2,65+2,72+2,75+1,75+1,75+1,72+2,73+2,76,76,76,73+2,18+2,https://cdn.sofifa.net/players/202/201/22_120.png,https://cdn.sofifa.net/teams/100409/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/nl.png
202429,D. da Costa,"RWB, RM",76,76,7000000,25000,27,13/07/1993,187,85,1824,Eintracht Frankfurt,German 1. Bundesliga,1,SUB,24,,1/07/2017,2022,21,Germany,,,,Right,3,3,2,73,56,66,70,75,82,71,51,71,64,54,70,66,49,64,71,76,70,65,73,66,68,81,88,80,55,79,71,70,68,40,69,74,79,75,15,15,12,6,6,,66+2,66+2,66+2,68,67,67,67,68,67+2,67+2,67+2,70+2,69+2,69+2,69+2,70+2,74+2,73+2,73+2,73+2,74+2,74+2,75+1,75+1,75+1,74+2,17+2,https://cdn.sofifa.net/players/202/429/22_120.png,https://cdn.sofifa.net/teams/1824/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/de.png
202599,Igor Coronado,"CAM, CF",76,76,7500000,38000,28,18/08/1992,170,65,607,Al Ittihad,Saudi Abdul L. Jameel League,1,AM,77,,7/07/2021,2023,54,Brazil,,,,Right,4,5,2,80,75,73,82,49,63,73,76,52,72,69,81,72,77,75,82,83,78,89,70,88,73,73,84,56,78,53,57,70,74,76,73,43,50,48,12,7,12,10,7,,72+2,72+2,72+2,77-1,76,76,76,77-1,76,76,76,77-1,74+2,74+2,74+2,77-1,67+2,64+2,64+2,64+2,67+2,64+2,55+2,55+2,55+2,64+2,16+2,https://cdn.sofifa.net/players/202/599/22_120.png,https://cdn.sofifa.net/teams/607/60.png,https://cdn.sofifa.net/flags/sa.png,,https://cdn.sofifa.net/flags/br.png
202685,S. Zaza,ST,76,76,7500000,43000,30,25/06/1991,186,78,54,Torino F.C.,Italian Serie A,1,SUB,7,,1/07/2019,2023,27,Italy,,,,Left,3,4,2,78,76,61,75,49,80,52,75,77,67,78,75,69,56,45,75,80,77,74,72,69,84,90,69,83,70,84,40,78,69,73,80,52,42,50,7,13,9,7,9,,76,76,76,72,75,75,75,72,72+2,72+2,72+2,70+2,65+2,65+2,65+2,70+2,60+2,59+2,59+2,59+2,60+2,59+2,61+2,61+2,61+2,59+2,16+2,https://cdn.sofifa.net/players/202/685/22_120.png,https://cdn.sofifa.net/teams/54/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/it.png
203030,R. Knoche,CB,76,76,6500000,28000,29,22/05/1992,190,77,1831,1. FC Union Berlin,German 1. Bundesliga,1,CB,31,,4/08/2020,2025,21,Germany,,,,Right,4,2,2,39,41,52,50,79,72,30,38,80,69,28,42,33,39,69,54,46,34,52,79,49,58,67,62,77,35,75,76,37,39,37,71,82,77,79,14,10,16,10,9,,53+2,53+2,53+2,46,49,49,49,46,51+2,51+2,51+2,49+2,58+2,58+2,58+2,49+2,63+2,71+2,71+2,71+2,63+2,66+2,76,76,76,66+2,19+2,https://cdn.sofifa.net/players/203/030/22_120.png,https://cdn.sofifa.net/teams/1831/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/de.png
203741,T. Delaine,"LWB, LB, RB",76,76,6500000,19000,29,24/03/1992,180,70,68,FC Metz,French Ligue 1,1,CDM,17,,30/08/2018,2022,18,France,,,,Left,5,3,1,85,51,72,74,67,75,76,45,64,72,35,74,68,45,70,76,83,86,79,73,66,62,65,84,71,51,75,68,74,75,45,67,67,68,68,15,11,14,10,10,,66+2,66+2,66+2,72,70,70,70,72,72+2,72+2,72+2,74+2,72+2,72+2,72+2,74+2,74+2,72+2,72+2,72+2,74+2,73+2,69+2,69+2,69+2,73+2,18+2,https://cdn.sofifa.net/players/203/741/22_120.png,https://cdn.sofifa.net/teams/68/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/fr.png
204077,M. Niang,ST,76,79,10000000,44000,26,19/12/1994,188,83,74,Stade Rennais FC,French Ligue 1,1,SUB,19,,31/05/2019,2023,136,Senegal,,,,Right,4,3,2,77,78,67,74,31,72,65,77,69,69,72,77,70,66,58,75,76,78,70,68,63,87,71,68,82,74,52,30,76,71,75,74,30,24,20,4,6,4,4,4,,76+2,76+2,76+2,74,75,75,75,74,73+2,73+2,73+2,72+2,66+2,66+2,66+2,72+2,54+2,51+2,51+2,51+2,54+2,50+2,46+2,46+2,46+2,50+2,11+2,https://cdn.sofifa.net/players/204/077/22_120.png,https://cdn.sofifa.net/teams/74/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/sn.png
204105,K. Lala,"RB, RWB",76,76,6500000,1000,29,3/10/1991,178,78,280,Olympiacos CFP,Greek Super League,1,CB,27,,1/02/2021,2023,18,France,,,,Right,3,3,1,78,62,74,72,72,74,78,59,66,74,44,73,75,71,74,74,78,78,67,73,70,73,71,82,71,54,74,73,73,69,78,70,74,72,72,14,6,7,6,15,,69+2,69+2,69+2,72,71,71,71,72,71+2,71+2,71+2,74+2,72+2,72+2,72+2,74+2,75+1,74+2,74+2,74+2,75+1,74+2,72+2,72+2,72+2,74+2,17+2,https://cdn.sofifa.net/players/204/105/22_120.png,https://cdn.sofifa.net/teams/280/60.png,https://cdn.sofifa.net/flags/gr.png,,https://cdn.sofifa.net/flags/fr.png
204125,J. BoÅ™il,"LB, RB",76,76,6500000,950,30,11/01/1991,175,75,266,SK Slavia Praha,Czechia Gambrinus Liga,1,SUB,18,,4/01/2016,2023,12,Czechia,1330,LB,18,Right,5,3,1,73,60,71,71,74,82,78,58,67,71,60,70,65,49,72,67,74,72,74,76,84,70,82,87,77,53,90,73,71,70,51,72,75,75,73,6,9,7,14,15,,68+2,68+2,68+2,70,69,69,69,70,69+2,69+2,69+2,72+2,71+2,71+2,71+2,72+2,75+1,74+2,74+2,74+2,75+1,74+2,75+1,75+1,75+1,74+2,18+2,https://cdn.sofifa.net/players/204/125/22_120.png,https://cdn.sofifa.net/teams/266/60.png,https://cdn.sofifa.net/flags/cz.png,https://cdn.sofifa.net/teams/1330/60.png,https://cdn.sofifa.net/flags/cz.png
204277,Roque Mesa,"CM, CDM",76,76,6000000,12000,32,7/06/1989,171,74,462,Real Valladolid CF,Spanish Segunda DivisiÃ³n,2,MID,17,,5/10/2020,2023,45,Spain,,,,Right,3,3,1,66,67,76,75,68,79,67,68,32,80,37,73,76,67,79,76,67,65,75,74,83,66,71,76,80,70,82,71,73,77,75,75,69,75,74,15,8,7,11,9,,67+2,67+2,67+2,72,72,72,72,72,75+1,75+1,75+1,73+2,76,76,76,73+2,73+2,76,76,76,73+2,71+2,70+2,70+2,70+2,71+2,18+2,https://cdn.sofifa.net/players/204/277/22_120.png,https://cdn.sofifa.net/teams/462/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png
204308,H. Van Crombrugge,GK,76,78,6500000,18000,28,30/04/1993,188,88,229,RSC Anderlecht,Belgian Jupiler Pro League,1,GK,30,,1/08/2019,2025,7,Belgium,,,,Left,2,1,1,,,,,,,12,11,11,46,16,29,16,13,45,36,37,37,53,65,43,56,67,37,67,13,34,14,11,49,26,62,23,17,11,77,73,75,77,79,37,31+2,31+2,31+2,31,33,33,33,31,36+2,36+2,36+2,34+2,37+2,37+2,37+2,34+2,29+2,34+2,34+2,34+2,29+2,27+2,29+2,29+2,29+2,27+2,75+2,https://cdn.sofifa.net/players/204/308/22_120.png,https://cdn.sofifa.net/teams/229/60.png,https://cdn.sofifa.net/flags/be.png,,https://cdn.sofifa.net/flags/be.png
204529,M. Batshuayi,ST,76,76,8000000,88000,27,2/10/1993,185,78,327,BeÅŸiktaÅŸ JK,Turkish SÃ¼per Lig,1,ST,9,Chelsea,,2022,7,Belgium,1325,SUB,23,Right,5,4,2,73,77,59,76,33,69,65,78,75,62,76,76,66,46,38,77,74,73,75,76,71,81,80,52,79,73,63,23,78,64,67,81,37,26,22,9,10,16,7,15,,76,76,76,73,74,74,74,73,71+2,71+2,71+2,70+2,61+2,61+2,61+2,70+2,52+2,48+2,48+2,48+2,52+2,49+2,48+2,48+2,48+2,49+2,18+2,https://cdn.sofifa.net/players/204/529/22_120.png,https://cdn.sofifa.net/teams/327/60.png,https://cdn.sofifa.net/flags/tr.png,https://cdn.sofifa.net/teams/1325/60.png,https://cdn.sofifa.net/flags/be.png
204691,M. Pereyra,"CAM, CM, RM",76,76,6000000,9000,31,15/03/1990,170,66,112606,Orlando City Soccer Club,USA Major League Soccer,1,AM,10,,30/07/2019,2021,60,Uruguay,,,,Right,2,4,1,71,70,76,77,54,66,74,68,49,78,69,74,67,73,73,78,74,68,82,73,88,70,53,73,64,75,67,69,78,82,62,73,35,63,55,16,13,14,12,7,,70+2,70+2,70+2,75,74,74,74,75,76,76,76,75+1,75+1,75+1,75+1,75+1,68+2,68+2,68+2,68+2,68+2,65+2,60+2,60+2,60+2,65+2,19+2,https://cdn.sofifa.net/players/204/691/22_120.png,https://cdn.sofifa.net/teams/112606/60.png,https://cdn.sofifa.net/flags/us.png,,https://cdn.sofifa.net/flags/uy.png
204760,C. Taylor,LB,76,77,8000000,31000,27,18/09/1993,185,70,1796,Burnley,English Premier League,1,CB,3,,6/07/2017,2024,14,England,,,,Left,2,3,1,69,54,70,72,75,77,76,49,71,73,43,74,69,61,68,72,65,73,67,73,66,63,76,77,75,59,81,75,59,65,45,73,76,76,76,13,6,14,13,8,,64+2,64+2,64+2,68,66,66,66,68,68+2,68+2,68+2,70+2,70+2,70+2,70+2,70+2,74+2,74+2,74+2,74+2,74+2,74+2,75+2,75+2,75+2,74+2,17+2,https://cdn.sofifa.net/players/204/760/22_120.png,https://cdn.sofifa.net/teams/1796/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
205083,F. Fajr,"CM, CDM, RM",76,76,6000000,19000,32,1/08/1988,179,71,101041,Demir Grup Sivasspor,Turkish SÃ¼per Lig,1,MID,76,,14/09/2020,2022,129,Morocco,,,,Right,4,3,2,59,73,78,76,67,69,77,71,49,79,62,77,82,78,80,78,64,55,73,77,71,76,33,80,67,77,69,72,67,75,72,63,67,69,68,15,12,14,15,6,,70+2,70+2,70+2,73,73,73,73,73,75+1,75+1,75+1,74+2,76,76,76,74+2,73+2,74+2,74+2,74+2,73+2,71+2,67+2,67+2,67+2,71+2,19+2,https://cdn.sofifa.net/players/205/083/22_120.png,https://cdn.sofifa.net/teams/101041/60.png,https://cdn.sofifa.net/flags/tr.png,,https://cdn.sofifa.net/flags/ma.png
205201,O. YokuÅŸlu,"CDM, CM",76,79,8500000,21000,27,9/03/1994,191,79,450,RC Celta de Vigo,Spain Primera Division,1,SUB,5,,2/07/2018,2023,48,Turkey,,,,Right,3,3,1,66,70,71,72,74,83,67,65,78,74,70,73,72,65,72,76,62,69,61,70,60,79,69,87,83,75,81,76,68,71,60,73,71,75,70,12,16,10,13,7,,72+2,72+2,72+2,70,71,71,71,70,71+2,71+2,71+2,71+2,74+2,74+2,74+2,71+2,73+2,75+2,75+2,75+2,73+2,73+2,75+2,75+2,75+2,73+2,18+2,https://cdn.sofifa.net/players/205/201/22_120.png,https://cdn.sofifa.net/teams/450/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/tr.png
205346,R. Fredericks,"RB, RWB",76,76,7000000,55000,28,10/10/1992,181,74,19,West Ham United,English Premier League,1,SUB,24,,1/07/2018,2022,14,England,,,,Right,3,3,1,91,51,66,73,70,69,73,47,56,72,51,74,64,42,60,71,89,92,75,72,76,58,62,74,65,46,73,69,65,60,61,63,72,71,74,16,7,8,15,9,,64+2,64+2,64+2,70,67,67,67,70,68+2,68+2,68+2,71+2,67+2,67+2,67+2,71+2,74+2,70+2,70+2,70+2,74+2,74+2,69+2,69+2,69+2,74+2,18+2,https://cdn.sofifa.net/players/205/346/22_120.png,https://cdn.sofifa.net/teams/19/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
205391,S. MeÃ¯tÃ©,"CM, CDM",76,77,8500000,14000,27,17/03/1994,187,80,234,SL Benfica,Portuguese Liga ZON SAGRES,1,MID,11,,23/07/2021,2026,18,France,,,,Right,3,3,1,66,59,73,77,71,79,69,48,60,79,55,80,54,54,76,80,66,66,66,76,61,74,71,80,80,70,77,71,69,72,55,74,69,76,71,13,7,7,13,11,,68+2,68+2,68+2,71,71,71,71,71,73+2,73+2,73+2,73+2,76+1,76+1,76+1,73+2,74+2,76+1,76+1,76+1,74+2,72+2,73+2,73+2,73+2,72+2,18+2,https://cdn.sofifa.net/players/205/391/22_120.png,https://cdn.sofifa.net/teams/234/60.png,https://cdn.sofifa.net/flags/pt.png,,https://cdn.sofifa.net/flags/fr.png
205407,D. Baselli,CM,76,76,7500000,41000,29,12/03/1992,182,75,54,Torino F.C.,Italian Serie A,1,SUB,8,,10/07/2015,2022,27,Italy,,,,Right,3,4,2,68,72,78,80,66,61,74,67,64,82,73,80,79,73,78,83,69,68,81,69,77,76,67,54,63,78,65,68,72,77,71,74,67,65,63,11,12,13,7,6,,72+2,72+2,72+2,76,75,75,75,76,77-1,77-1,77-1,75+1,76,76,76,75+1,70+2,71+2,71+2,71+2,70+2,68+2,67+2,67+2,67+2,68+2,16+2,https://cdn.sofifa.net/players/205/407/22_120.png,https://cdn.sofifa.net/teams/54/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/it.png
205431,N. FÃ¼llkrug,ST,76,76,7500000,16000,28,9/02/1993,189,83,38,SV Werder Bremen,German 2. Bundesliga,2,SUB,11,,1/07/2019,2023,21,Germany,,,,Right,4,3,1,63,78,62,70,36,73,63,80,80,67,71,70,69,69,48,74,61,64,59,75,52,79,70,63,81,72,67,24,82,61,78,72,41,30,17,15,9,10,13,9,,76,76,76,70,73,73,73,70,69+2,69+2,69+2,68+2,63+2,63+2,63+2,68+2,52+2,51+2,51+2,51+2,52+2,49+2,50+2,50+2,50+2,49+2,18+2,https://cdn.sofifa.net/players/205/431/22_120.png,https://cdn.sofifa.net/teams/38/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/de.png
